2022-04-26 12:19:00,790 main WARN JNDI lookup class is not available because this JRE does not support JNDI. JNDI string lookups will not be available, continuing configuration. Ignoring java.lang.ClassNotFoundException: org.apache.logging.log4j.core.lookup.JndiLookup
2021-02-07 ,8308
2021-06-18 ,123274
2021-10-08 ,115806
2021-11-30 ,64169
2019-01-24 ,20081
2020-01-22 ,43415
2021-02-08 ,18534
2021-03-30 ,65611
2021-06-19 ,107581
2021-10-09 ,108076
2019-01-25 ,38813
2020-01-23 ,48258
2021-02-09 ,22482
2021-03-31 ,45380
2019-01-26 ,26298
2019-06-10 ,37024
2020-01-24 ,51334
2019-01-27 ,30021
2019-06-11 ,78052
2019-10-01 ,87033
2020-01-25 ,17734
2019-01-28 ,35584
2019-02-01 ,24982
2019-06-12 ,85042
2019-10-02 ,79821
2020-01-26 ,36121
2020-06-10 ,63108
2019-01-29 ,30928
2019-02-02 ,22002
2019-06-13 ,49195
2019-10-03 ,39067
2020-01-27 ,46534
2020-06-11 ,43845
2020-10-01 ,89718
2019-02-03 ,31934
2019-06-14 ,80613
2019-10-04 ,83360
2020-01-28 ,48816
2020-02-01 ,35542
2020-06-12 ,72497
2020-10-02 ,81001
2021-08-20 ,102349
2021-12-10 ,75592
starttime ,1
2019-02-04 ,46376
2019-06-15 ,73899
2019-10-05 ,69131
2020-01-29 ,47386
2020-02-02 ,28593
2020-06-13 ,89690
2020-10-03 ,95562
2021-04-10 ,87589
2021-08-21 ,96389
2021-12-11 ,64258
2019-02-05 ,54161
2019-06-16 ,55523
2019-10-06 ,60532
2020-02-03 ,53522
2020-06-14 ,79731
2020-10-04 ,80662
2021-04-11 ,20133
2021-08-22 ,15853
2021-12-12 ,62101
2019-02-06 ,39215
2019-06-17 ,72530
2019-10-07 ,77323
2020-02-04 ,52478
2020-06-15 ,57555
2020-10-05 ,75795
2021-04-12 ,33647
2021-08-23 ,76858
2021-12-13 ,68297
2019-02-07 ,43177
2019-06-18 ,36402
2019-10-08 ,80569
2019-11-30 ,26517
2020-02-05 ,50544
2020-06-16 ,65295
2020-10-06 ,85634
2021-04-13 ,78679
2021-08-24 ,109282
2021-12-14 ,75699
2019-02-08 ,36454
2019-03-30 ,66662
2019-06-19 ,63674
2019-10-09 ,50407
2020-02-06 ,32156
2020-06-17 ,63989
2020-10-07 ,81263
2021-04-14 ,80110
2021-08-25 ,106711
2021-12-15 ,73100
2019-02-09 ,23765
2019-03-31 ,32762
2020-02-07 ,32643
2020-06-18 ,62094
2020-10-08 ,83990
2020-11-30 ,23257
2021-04-15 ,33032
2021-08-26 ,103686
2021-12-16 ,80605
2020-02-08 ,32783
