2020-12-27,25892
2020-12-28,40985
2020-12-29,45866
2020-12-30,47650
2020-12-31,44811
2021-01-01,24830
2021-01-02,34314
2021-01-03,26345
2021-01-04,44545
2021-01-05,46876
2021-01-06,49547
2021-01-07,50290
2021-01-08,50477
2021-01-09,39911
2021-01-10,29855
2021-01-11,46849
2021-01-12,50133
2021-01-13,51306
2021-01-14,53051
2021-01-15,53026
2021-01-16,38723
2021-01-17,31985
2021-01-18,37092
2021-01-19,51149
2021-01-20,49438
2021-01-21,53280
2021-01-22,54285
2021-01-23,42054
2021-01-24,31033
2021-01-25,47423
2021-01-26,47818
2021-01-27,52655
2021-01-28,56444
2021-01-29,54602
2021-01-30,39233
2021-01-31,31191
2021-02-01,6806
2021-02-02,29180
2021-02-03,55440
2021-02-04,59326
2021-02-05,57770
2021-02-06,49989
2021-02-07,27488
2021-02-08,51729
2021-02-09,52733
2021-02-10,57857
2021-02-11,58625
2021-02-12,63611
2021-02-13,48355
2021-02-14,39672
2021-02-15,40322
2021-02-16,51211
2021-02-17,60166
2021-02-18,38121
2021-02-19,53029
2021-02-20,51340
2021-02-21,37118
2021-02-22,50700
2021-02-23,57160
2021-02-24,59969
2021-02-25,61984
2021-02-26,65394
2021-02-27,48981
2021-02-28,37619
2021-03-01,54838
2021-03-02,61843
2021-03-03,63297
2021-03-04,67141
2021-03-05,69582
2021-03-06,55004
2021-03-07,38947
2021-03-08,56282
2021-03-09,62056
2021-03-10,64635
2021-03-11,68222
2021-03-12,71716
2021-03-13,60870
2021-03-14,43964
2021-03-15,61407
2021-03-16,65479
2021-03-17,71510
2021-03-18,71539
2021-03-19,74427
2021-03-20,61538
2021-03-21,45124
2021-03-22,59959
2021-03-23,63548
2021-03-24,68659
2021-03-25,69841
2021-03-26,73535
2021-03-27,67392
2021-03-28,40404
2021-03-29,58127
2021-03-30,66702
2021-03-31,67542
2021-04-01,72434
2021-04-02,72350
2021-04-03,61847
2021-04-04,46310
2021-04-05,62955
2021-04-06,70472
2021-04-07,74662
2021-04-08,77611
2021-04-09,78827
2021-04-10,68688
2021-04-11,47584
2021-04-12,70272
2021-04-13,74244
2021-04-14,77299
2021-04-15,80429
2021-04-16,82456
2021-04-17,74101
2021-04-18,54143
2021-04-19,67688
2021-04-20,78724
2021-04-21,79367
2021-04-22,84344
2021-04-23,84623
2021-04-24,78858
2021-04-25,49330
2021-04-26,70215
